Location;Industry;Subcategory_ID;Hierarchy_Level;Data_Type;Global_Brand_Owner;Unit;Year_text;Year_date;Year_minus_2016;Volume
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Sapporo Holdings Ltd;million litres;2019;31-12-19;7;806,6886868
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Sapporo Holdings Ltd;million litres;2020;31-12-20;8;810,5897645
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Sapporo Holdings Ltd;million litres;2021;Fri, 31 December 2021;9;824,7866057
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2017;31 12 2017;5;718,0454368
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2018;31-12-18;6;715,8983261
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2019;Tue, 31 December 2019;7;712,516307
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2020;31 12 2020;8;731,8890975
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CÃ­a CervecerÃ­as Unidas SA;million litres;2021;31-12-21;9;799,66365
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bitburger Braugruppe GmbH;million litres;2017;31-12-17;5;745,2843241
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bitburger Braugruppe GmbH;million litres;2018;31-Dec-18;6;743,1523474
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bitburger Braugruppe GmbH;million litres;2019;31-Dec-19;7;731,1315535
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bitburger Braugruppe GmbH;million litres;2020;31 12 2020;8;725,1578828
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bitburger Braugruppe GmbH;million litres;2021;31-Dec-21;9;720,2606063
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hite Jinro Co Ltd;million litres;2017;Sunday, 31 Dec 2017;5;732,9620025
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hite Jinro Co Ltd;million litres;2018;Monday, 31 Dec 2018;6;685,8049165
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hite Jinro Co Ltd;million litres;2019;Tuesday, 31 Dec 2019;7;697,0103022
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hite Jinro Co Ltd;million litres;2020;31-Dec-20;8;690,4372295
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hite Jinro Co Ltd;million litres;2021;Friday, 31 Dec 2021;9;699,336869
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Oettinger Brauerei GmbH;million litres;2017;31-Dec-17;5;737,3719296
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Oettinger Brauerei GmbH;million litres;2018;31-Dec-18;6;726,890867
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Oettinger Brauerei GmbH;million litres;2019;31 12 2019;7;704,0464743
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Oettinger Brauerei GmbH;million litres;2020;31-12-20;8;694,8648763
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Oettinger Brauerei GmbH;million litres;2021;Friday, 31 Dec 2021;9;682,0603075
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2017;31-12-17;5;554,5742363
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2018;31-12-18;6;581,2855096
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2019;31-12-19;7;615,4574058
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2020;Thursday, 31 Dec 2020;8;636,1810202
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Hanoi Alcohol Beer & Beverages Corp (Habeco);million litres;2021;31 12 2021;9;655,1885367
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Obolon PAT;million litres;2017;31-12-17;5;1013,852916
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Obolon PAT;million litres;2018;Mon, 31 December 2018;6;854,3615055
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Obolon PAT;million litres;2019;31 12 2019;7;681,0390166
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Obolon PAT;million litres;2020;Thursday, 31 Dec 2020;8;646,7147587
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Obolon PAT;million litres;2021;31 12 2021;9;621,0087241
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Empresas Polar CA;million litres;2017;31-Dec-17;5;1693,194512
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Empresas Polar CA;million litres;2018;31-Dec-18;6;1702,378448
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Empresas Polar CA;million litres;2019;31 12 2019;7;1531,597684
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Empresas Polar CA;million litres;2020;Thursday, 31 Dec 2020;8;722,5236832
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Empresas Polar CA;million litres;2021;31-12-21;9;569,9124944
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2017;31-12-17;5;549,6672704
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2018;Monday, 31 Dec 2018;6;563,1752032
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2019;31-Dec-19;7;564,7628024
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2020;31-12-20;8;566,944143
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Krombacher Brauerei Bhd Schadeberg GmbH & Co KG;million litres;2021;31-Dec-21;9;569,7411608
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cia da UniÃ£o de Cervejas de Angola SA;million litres;2017;31-Dec-17;5;412,2678204
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cia da UniÃ£o de Cervejas de Angola SA;million litres;2018;31-12-18;6;428,1654913
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cia da UniÃ£o de Cervejas de Angola SA;million litres;2019;Tuesday, 31 Dec 2019;7;436,4930258
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cia da UniÃ£o de Cervejas de Angola SA;million litres;2020;31-12-20;8;462,8558782
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cia da UniÃ£o de Cervejas de Angola SA;million litres;2021;31-12-21;9;483,412736
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Damm SA;million litres;2017;Sunday, 31 Dec 2017;5;417,2358885
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Damm SA;million litres;2018;Monday, 31 Dec 2018;6;433,9325943
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Damm SA;million litres;2019;Tuesday, 31 Dec 2019;7;455,742397
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Damm SA;million litres;2020;31 12 2020;8;468,6986827
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Damm SA;million litres;2021;Friday, 31 Dec 2021;9;475,9446041
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Paulaner Brauerei GmbH & Co KG;million litres;2017;31 12 2017;5;341,647091
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Paulaner Brauerei GmbH & Co KG;million litres;2018;Monday, 31 Dec 2018;6;355,5642604
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Paulaner Brauerei GmbH & Co KG;million litres;2019;31-12-19;7;355,5409159
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Paulaner Brauerei GmbH & Co KG;million litres;2020;Thursday, 31 Dec 2020;8;363,4124195
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Paulaner Brauerei GmbH & Co KG;million litres;2021;Fri, 31 December 2021;9;371,7678259
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Florida Ice & Farm Co SA;million litres;2017;Sunday, 31 Dec 2017;5;353,1974287
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Florida Ice & Farm Co SA;million litres;2018;31 12 2018;6;347,821739
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Florida Ice & Farm Co SA;million litres;2019;31-12-19;7;343,4664515
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Florida Ice & Farm Co SA;million litres;2020;31-12-20;8;340,9287456
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Florida Ice & Farm Co SA;million litres;2021;31 12 2021;9;336,1435034
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2017;Sunday, 31 Dec 2017;5;294,8506913
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2018;Monday, 31 Dec 2018;6;309,8340382
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2019;31-12-19;7;315,1159447
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2020;Thursday, 31 Dec 2020;8;321,7639738
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brauerei C & A Veltins GmbH & Co KG;million litres;2021;31-Dec-21;9;328,7439399
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2017;31-Dec-17;5;331,4440549
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2018;Monday, 31 Dec 2018;6;335,751427
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2019;Tuesday, 31 Dec 2019;7;330,782997
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2020;31-12-20;8;324,576883
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Taiwan Tobacco & Liquor Corp;million litres;2021;31 12 2021;9;318,9667943
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Yuengling Brewery;million litres;2017;31 12 2017;5;288,2000083
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Yuengling Brewery;million litres;2018;31-Dec-18;6;307,4599889
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Yuengling Brewery;million litres;2019;31-Dec-19;7;303,1996769
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Yuengling Brewery;million litres;2020;31-12-20;8;305,6185323
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Yuengling Brewery;million litres;2021;31 12 2021;9;315,947774
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2017;31-12-17;5;373,1071082
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2018;31-Dec-18;6;351,1140835
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2019;Tuesday, 31 Dec 2019;7;330,7883498
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2020;31 12 2020;8;318,6190473
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Warsteiner Brauerei Haus Cramer GmbH & Co KG;million litres;2021;Friday, 31 Dec 2021;9;310,944901
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Royal Unibrew A/S;million litres;2017;31 12 2017;5;342,7395898
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Royal Unibrew A/S;million litres;2018;Monday, 31 Dec 2018;6;340,1306016
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Royal Unibrew A/S;million litres;2019;31-Dec-19;7;323,202504
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Royal Unibrew A/S;million litres;2020;31 12 2020;8;318,8293076
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Royal Unibrew A/S;million litres;2021;31-Dec-21;9;306,3090177
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Olvi Oyj;million litres;2017;31 12 2017;5;284,0433572
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Olvi Oyj;million litres;2018;31 12 2018;6;293,0721589
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Olvi Oyj;million litres;2019;Tuesday, 31 Dec 2019;7;297,5614709
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Olvi Oyj;million litres;2020;Thursday, 31 Dec 2020;8;300,6931483
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Olvi Oyj;million litres;2021;31-12-21;9;294,6208987
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CervecerÃ­a Centroamericana SA;million litres;2017;31 12 2017;5;181,106358
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CervecerÃ­a Centroamericana SA;million litres;2018;Monday, 31 Dec 2018;6;216,2896276
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CervecerÃ­a Centroamericana SA;million litres;2019;31-12-19;7;245,3973959
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CervecerÃ­a Centroamericana SA;million litres;2020;31 12 2020;8;269,7399755
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;CervecerÃ­a Centroamericana SA;million litres;2021;31-Dec-21;9;283,9140306
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brau Holding International AG;million litres;2017;31-12-17;5;277,7403196
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brau Holding International AG;million litres;2018;31-12-18;6;277,4249342
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brau Holding International AG;million litres;2019;Tue, 31 December 2019;7;276,3256817
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brau Holding International AG;million litres;2020;Thursday, 31 Dec 2020;8;275,9455684
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Brau Holding International AG;million litres;2021;31-12-21;9;278,587016
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Boston Beer Co Inc, The;million litres;2017;Sunday, 31 Dec 2017;5;309,8902541
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Boston Beer Co Inc, The;million litres;2018;Monday, 31 Dec 2018;6;331,0539183
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Boston Beer Co Inc, The;million litres;2019;31 12 2019;7;337,6520125
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Boston Beer Co Inc, The;million litres;2020;31-12-20;8;291,7566834
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Boston Beer Co Inc, The;million litres;2021;31-12-21;9;261,8537004
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bavaria NV;million litres;2017;Sunday, 31 Dec 2017;5;204,5612264
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bavaria NV;million litres;2018;Monday, 31 Dec 2018;6;203,0770866
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bavaria NV;million litres;2019;Tuesday, 31 Dec 2019;7;201,3152256
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bavaria NV;million litres;2020;31-12-20;8;244,5192523
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Bavaria NV;million litres;2021;31 12 2021;9;252,8129807
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;BGI Ethiopia Plc;million litres;2017;31-12-17;5;124,9999946
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;BGI Ethiopia Plc;million litres;2018;31-Dec-18;6;150,0000031
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;BGI Ethiopia Plc;million litres;2019;31 12 2019;7;199,9999943
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;BGI Ethiopia Plc;million litres;2020;Thu, 31 December 2020;8;224,6567016
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;BGI Ethiopia Plc;million litres;2021;31-12-21;9;246,7172076
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Ochakovo MPBK ZAO;million litres;2017;Sun, 31 December 2017;5;223,2805292
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Ochakovo MPBK ZAO;million litres;2018;Mon, 31 December 2018;6;243,914176
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Ochakovo MPBK ZAO;million litres;2019;31-12-19;7;258,0599922
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Ochakovo MPBK ZAO;million litres;2020;31-12-20;8;258,0852242
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Ochakovo MPBK ZAO;million litres;2021;Friday, 31 Dec 2021;9;246,0821487
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Super Bock Group SGPS SA;million litres;2021;31-12-21;9;221,6799333
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2017;31 12 2017;5;200,9234887
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2018;Monday, 31 Dec 2018;6;205,4854017
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2019;31-12-19;7;203,6825752
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2020;31 12 2020;8;206,6968417
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH;million litres;2021;31-12-21;9;211,6123622
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2017;31-Dec-17;5;217,0735785
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2018;31 12 2018;6;219,8993209
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2019;Tuesday, 31 Dec 2019;7;205,774986
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2020;31-Dec-20;8;199,508692
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Karlsberg Brauerei GmbH & Co KG;million litres;2021;31 12 2021;9;196,1418677
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Behnoush Iran Co;million litres;2017;31 12 2017;5;165,2537927
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Behnoush Iran Co;million litres;2018;31-12-18;6;168,1420017
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Behnoush Iran Co;million litres;2019;Tuesday, 31 Dec 2019;7;183,1972018
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Behnoush Iran Co;million litres;2020;31-12-20;8;183,4536734
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Behnoush Iran Co;million litres;2021;31 12 2021;9;183,7105068
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cisneros, Grupo;million litres;2017;31-Dec-17;5;263,842701
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cisneros, Grupo;million litres;2018;Mon, 31 December 2018;6;267,9863859
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cisneros, Grupo;million litres;2019;Tuesday, 31 Dec 2019;7;240,6517877
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cisneros, Grupo;million litres;2020;31 12 2020;8;215,7398368
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Cisneros, Grupo;million litres;2021;31 12 2021;9;133,8262398
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Asia Brewery Inc;million litres;2017;31-Dec-17;5;122,1566439
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Asia Brewery Inc;million litres;2018;31 12 2018;6;119,9233441
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Asia Brewery Inc;million litres;2019;31-12-19;7;118,5149598
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Asia Brewery Inc;million litres;2020;31-12-20;8;125,4547218
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Asia Brewery Inc;million litres;2021;31-12-21;9;129,1870213
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;SABMiller Plc;million litres;2017;Sunday, 31 Dec 2017;5;18092,43481
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;SABMiller Plc;million litres;2018;31-Dec-18;6;18410,23304
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;SABMiller Plc;million litres;2019;31-12-19;7;18833,34911
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;SABMiller Plc;million litres;2020;31 12 2020;8;0,665304266
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;SABMiller Plc;million litres;2021;31-12-21;9;0,678795411
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Unicer - Bebidas de Portugal SA;million litres;2017;Sun, 31 December 2017;5;250,3174504
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Unicer - Bebidas de Portugal SA;million litres;2018;Monday, 31 Dec 2018;6;219,1409281
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Unicer - Bebidas de Portugal SA;million litres;2019;Tuesday, 31 Dec 2019;7;212,7930199
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Unicer - Bebidas de Portugal SA;million litres;2020;Thursday, 31 Dec 2020;8;208,9100012
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;China Resources Enterprise Ltd;million litres;2017;Sunday, 31 Dec 2017;5;12099,24939
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;China Resources Enterprise Ltd;million litres;2018;31 12 2018;6;11812,58086
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Pabst Brewing Co;million litres;2017;31-Dec-17;5;1107,405548
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Oriental Brewery Co Ltd;million litres;2017;31 12 2017;5;1105,500076
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Nantong Fuhao Alcohol Industry Co Ltd;million litres;2017;31 12 2017;5;371,3819773
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Private Label;million litres;2017;Sunday, 31 Dec 2017;5;1778,968817
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Private Label;million litres;2018;31-Dec-18;6;1806,19589
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Private Label;million litres;2019;Tue, 31 December 2019;7;1809,634292
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Private Label;million litres;2020;31-Dec-20;8;1836,365253
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Private Label;million litres;2021;Friday, 31 Dec 2021;9;1832,828105
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Others;million litres;2017;31-12-17;5;30366,56813
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Others;million litres;2018;31 12 2018;6;30373,106
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Others;million litres;2019;31-12-19;7;29441,04817
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Others;million litres;2020;Thursday, 31 Dec 2020;8;28424,61488
;;;;;;;;;;
8;Alcoholic Drinks;13;1;Total Volume;Others;million litres;2021;31 12 2021;9;28479,40883
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Anheuser-Busch InBev NV;million litres;2016;31-Dec-16;4;34179,82645
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Anheuser-Busch InBev NV;million litres;2017;31 12 2017;5;37884,07721
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Anheuser-Busch InBev NV;million litres;2018;Mon, 31 December 2018;6;39704,68315
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Anheuser-Busch InBev NV;million litres;2019;Tuesday, 31 Dec 2019;7;39620,75942
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Anheuser-Busch InBev NV;million litres;2020;31 12 2020;8;47764,67697
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Anheuser-Busch InBev NV;million litres;2021;Friday, 31 Dec 2021;9;48099,66113
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Heineken NV;million litres;2016;31-Dec-16;4;16583,11569
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Heineken NV;million litres;2017;31 12 2017;5;16507,60191
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Heineken NV;million litres;2018;Monday, 31 Dec 2018;6;16777,24212
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Heineken NV;million litres;2019;31-12-19;7;17292,36725
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Heineken NV;million litres;2020;Thu, 31 December 2020;8;17545,01784
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Heineken NV;million litres;2021;31-12-21;9;19170,10151
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;China Resources Holdings Co Ltd;million litres;2019;Tuesday, 31 Dec 2019;7;11651,57004
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;China Resources Holdings Co Ltd;million litres;2020;Thursday, 31 Dec 2020;8;11715,00041
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;China Resources Holdings Co Ltd;million litres;2021;Friday, 31 Dec 2021;9;11889,36941
;;;;;;;;;;
8;Alcoholic Drinks;8;2;Total Volume;Carlsberg A/S;million litres;2016;31-12-16;4;10117,16566
