,Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume,Volume_liters
8746,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,1174.46994,1174469940.0
8747,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2017.0,31-12-2017,5.0,1114.000021,1114000021.0
8748,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2018.0,31-12-2018,6.0,1169.900014,1169900014.0
8749,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2019.0,31-12-2019,7.0,1159.800073,1159800073.0
8750,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2020.0,31-12-2020,8.0,1161.999966,1161999966.0
8751,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Guangzhou Zhujiang Brewery Co Ltd,million litres,2021.0,31-12-2021,9.0,1150.380044,1150380044.0
8752,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,1181.758796,1181758796.0
8753,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2017.0,31-12-2017,5.0,1154.906867,1154906867.0
8754,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2018.0,31-12-2018,6.0,1145.171466,1145171466.0
8755,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2019.0,31-12-2019,7.0,1057.978901,1057978901.0
8756,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2020.0,31-12-2020,8.0,1054.254212,1054254212.0
8757,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Boon Rawd Brewery Co Ltd,million litres,2021.0,31-12-2021,9.0,1069.240129,1069240129.0
8758,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Thai Beverage PCL,million litres,2016.0,31-12-2016,4.0,661.3407996,661340799.6
8759,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Thai Beverage PCL,million litres,2017.0,31-12-2017,5.0,609.4501283,609450128.3
8760,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Thai Beverage PCL,million litres,2018.0,31-12-2018,6.0,591.4788506,591478850.6
8761,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Thai Beverage PCL,million litres,2019.0,31-12-2019,7.0,692.780036,692780036.0
8762,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Thai Beverage PCL,million litres,2020.0,31-12-2020,8.0,861.9420563,861942056.3
8763,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Thai Beverage PCL,million litres,2021.0,31-12-2021,9.0,875.9414643,875941464.3
8764,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hite Jinro Co Ltd,million litres,2016.0,31-12-2016,4.0,733.5732171,733573217.1
8765,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hite Jinro Co Ltd,million litres,2017.0,31-12-2017,5.0,717.815515,717815515.0
8766,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hite Jinro Co Ltd,million litres,2018.0,31-12-2018,6.0,671.2620279,671262027.9
8767,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hite Jinro Co Ltd,million litres,2019.0,31-12-2019,7.0,682.361247,682361247.0
8768,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hite Jinro Co Ltd,million litres,2020.0,31-12-2020,8.0,675.3586214,675358621.4
8769,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hite Jinro Co Ltd,million litres,2021.0,31-12-2021,9.0,683.7189705,683718970.5
8770,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Sapporo Holdings Ltd,million litres,2016.0,31-12-2016,4.0,650.8445503,650844550.3000001
8771,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Sapporo Holdings Ltd,million litres,2017.0,31-12-2017,5.0,702.4037614,702403761.4
8772,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Sapporo Holdings Ltd,million litres,2018.0,31-12-2018,6.0,665.2692892,665269289.2
8773,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Sapporo Holdings Ltd,million litres,2019.0,31-12-2019,7.0,667.7653761,667765376.1
8774,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Sapporo Holdings Ltd,million litres,2020.0,31-12-2020,8.0,668.7846326,668784632.6
8775,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Sapporo Holdings Ltd,million litres,2021.0,31-12-2021,9.0,658.4412315,658441231.5
8776,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2016.0,31-12-2016,4.0,494.9522375,494952237.5
8777,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2017.0,31-12-2017,5.0,554.5742294,554574229.4
8778,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2018.0,31-12-2018,6.0,581.2855265,581285526.5
8779,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2019.0,31-12-2019,7.0,615.4573675,615457367.5
8780,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2020.0,31-12-2020,8.0,636.1809904,636180990.4000001
8781,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hanoi Alcohol Beer & Beverages Corp (Habeco),million litres,2021.0,31-12-2021,9.0,655.1885486,655188548.6
8782,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2018.0,31-12-2018,6.0,323.4979745,323497974.5
8783,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2019.0,31-12-2019,7.0,333.1299736,333129973.6
8784,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2020.0,31-12-2020,8.0,336.120173,336120173.0
8785,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Blue Ribbon Intermediate Holdings LLC,million litres,2021.0,31-12-2021,9.0,338.6167116,338616711.59999996
8786,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2016.0,31-12-2016,4.0,326.5402465,326540246.5
8787,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2017.0,31-12-2017,5.0,304.8596744,304859674.40000004
8788,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2018.0,31-12-2018,6.0,308.1958686,308195868.59999996
8789,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2019.0,31-12-2019,7.0,303.8535119,303853511.9
8790,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2020.0,31-12-2020,8.0,298.7352815,298735281.5
8791,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Taiwan Tobacco & Liquor Corp,million litres,2021.0,31-12-2021,9.0,293.7028549,293702854.9
8792,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2016.0,31-12-2016,4.0,209.673443,209673443.0
8793,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2017.0,31-12-2017,5.0,217.5758224,217575822.4
8794,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2018.0,31-12-2018,6.0,219.0223168,219022316.8
8795,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2019.0,31-12-2019,7.0,190.1667947,190166794.7
8796,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2020.0,31-12-2020,8.0,191.608124,191608124.0
8797,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Anadolu Group,million litres,2021.0,31-12-2021,9.0,201.6956087,201695608.70000002
8798,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,156.3399985,156339998.5
8799,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,million litres,2017.0,31-12-2017,5.0,165.7299907,165729990.7
8800,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,million litres,2018.0,31-12-2018,6.0,175.9999994,175999999.4
8801,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,million litres,2019.0,31-12-2019,7.0,168.9600057,168960005.70000002
8802,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,million litres,2020.0,31-12-2020,8.0,165.5807907,165580790.7
8803,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Hangzhou Qiandaohu Brewery Co Ltd,million litres,2021.0,31-12-2021,9.0,169.0580038,169058003.79999998
8804,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asia Brewery Inc,million litres,2016.0,31-12-2016,4.0,478.6145065,478614506.5
8805,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asia Brewery Inc,million litres,2017.0,31-12-2017,5.0,122.156653,122156653.0
8806,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asia Brewery Inc,million litres,2018.0,31-12-2018,6.0,119.9233476,119923347.6
8807,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asia Brewery Inc,million litres,2019.0,31-12-2019,7.0,117.8270019,117827001.9
8808,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asia Brewery Inc,million litres,2020.0,31-12-2020,8.0,124.4247138,124424713.80000001
8809,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Asia Brewery Inc,million litres,2021.0,31-12-2021,9.0,127.5390252,127539025.2
8810,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Lotte Group,million litres,2018.0,31-12-2018,6.0,37.50000075,37500000.75
8811,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Lotte Group,million litres,2019.0,31-12-2019,7.0,84.50000026,84500000.25999999
8812,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Lotte Group,million litres,2020.0,31-12-2020,8.0,85.05882718,85058827.17999999
8813,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Lotte Group,million litres,2021.0,31-12-2021,9.0,100.8099998,100809999.8
8814,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2016.0,31-12-2016,4.0,91.34265112,91342651.12
8815,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2017.0,31-12-2017,5.0,80.78638542,80786385.42
8816,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2018.0,31-12-2018,6.0,76.41953217,76419532.17
8817,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2019.0,31-12-2019,7.0,76.15601794,76156017.94
8818,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2020.0,31-12-2020,8.0,101.9527581,101952758.1
8819,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Dragonyte Brewery,million litres,2021.0,31-12-2021,9.0,96.81039973,96810399.73
8820,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Mohan Meakin Ltd,million litres,2016.0,31-12-2016,4.0,67.72000107,67720001.07
8821,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Mohan Meakin Ltd,million litres,2017.0,31-12-2017,5.0,69.97999637,69979996.36999999
8822,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Mohan Meakin Ltd,million litres,2018.0,31-12-2018,6.0,73.5399985,73539998.5
8823,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Mohan Meakin Ltd,million litres,2019.0,31-12-2019,7.0,78.38000321,78380003.21
8824,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Mohan Meakin Ltd,million litres,2020.0,31-12-2020,8.0,83.51000542,83510005.42
8825,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Mohan Meakin Ltd,million litres,2021.0,31-12-2021,9.0,85.55200107,85552001.07000001
8826,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Agrofirma Mehnat OAO,million litres,2016.0,31-12-2016,4.0,31.62225136,31622251.36
8827,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Agrofirma Mehnat OAO,million litres,2017.0,31-12-2017,5.0,37.03891958,37038919.58
8828,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Agrofirma Mehnat OAO,million litres,2018.0,31-12-2018,6.0,34.34666966,34346669.660000004
8829,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Agrofirma Mehnat OAO,million litres,2019.0,31-12-2019,7.0,32.85031989,32850319.89
8830,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Agrofirma Mehnat OAO,million litres,2020.0,31-12-2020,8.0,20.51524182,20515241.82
8831,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Agrofirma Mehnat OAO,million litres,2021.0,31-12-2021,9.0,18.62403243,18624032.43
8832,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,SABMiller Plc,million litres,2016.0,31-12-2016,4.0,459.9921208,459992120.8
8833,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,SABMiller Plc,million litres,2017.0,31-12-2017,5.0,507.228371,507228371.0
8834,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,SABMiller Plc,million litres,2018.0,31-12-2018,6.0,535.9280581,535928058.1
8835,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,SABMiller Plc,million litres,2019.0,31-12-2019,7.0,587.2210347,587221034.7
8836,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,China Resources Enterprise Ltd,million litres,2016.0,31-12-2016,4.0,10619.63979,10619639790.0
8837,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,China Resources Enterprise Ltd,million litres,2017.0,31-12-2017,5.0,12099.24912,12099249120.0
8838,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,China Resources Enterprise Ltd,million litres,2018.0,31-12-2018,6.0,11812.58092,11812580920.0
8839,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Shanghai Donghai Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,57.46509859,57465098.589999996
8840,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Shanghai Donghai Brewery Co Ltd,million litres,2017.0,31-12-2017,5.0,37.3523105,37352310.5
8841,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Shanghai Donghai Brewery Co Ltd,million litres,2018.0,31-12-2018,6.0,30.0000006,30000000.6
8842,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oriental Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,1080.86604,1080866040.0
8843,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Oriental Brewery Co Ltd,million litres,2017.0,31-12-2017,5.0,1105.49996,1105499960.0
8844,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,million litres,2016.0,31-12-2016,4.0,364.1000089,364100008.9
8845,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Nantong Fuhao Alcohol Industry Co Ltd,million litres,2017.0,31-12-2017,5.0,371.3819937,371381993.7
8846,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pabst Brewing Co,million litres,2016.0,31-12-2016,4.0,334.8499928,334849992.8
8847,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Pabst Brewing Co,million litres,2017.0,31-12-2017,5.0,351.4728121,351472812.1
8848,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Siping Ginsber Draft Beer Co Ltd,million litres,2016.0,31-12-2016,4.0,112.0300023,112030002.30000001
8849,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Siping Ginsber Draft Beer Co Ltd,million litres,2017.0,31-12-2017,5.0,118.7500024,118750002.4
8850,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Chongqing Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,1140.302556,1140302556.0
8851,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Kingway Brewery Holdings Ltd,million litres,2016.0,31-12-2016,4.0,764.6900559,764690055.9
8852,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Lanzhou Huanghe Beer Co Ltd,million litres,2016.0,31-12-2016,4.0,281.5399948,281539994.8
8853,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Tibet Galaxy Science & Technology Development Co Ltd,million litres,2016.0,31-12-2016,4.0,102.9999951,102999995.10000001
8854,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Private Label,million litres,2016.0,31-12-2016,4.0,103.8454924,103845492.39999999
8855,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Private Label,million litres,2017.0,31-12-2017,5.0,107.420079,107420079.0
8856,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Private Label,million litres,2018.0,31-12-2018,6.0,103.652321,103652321.0
8857,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Private Label,million litres,2019.0,31-12-2019,7.0,98.84840073,98848400.72999999
8858,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Private Label,million litres,2020.0,31-12-2020,8.0,95.49689453,95496894.53
8859,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Private Label,million litres,2021.0,31-12-2021,9.0,92.47173685,92471736.85
8860,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Others,million litres,2016.0,31-12-2016,4.0,12700.6858,12700685800.0
8861,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Others,million litres,2017.0,31-12-2017,5.0,12500.28849,12500288490.0
8862,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Others,million litres,2018.0,31-12-2018,6.0,12592.72002,12592720020.0
8863,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Others,million litres,2019.0,31-12-2019,7.0,11515.33601,11515336010.0
8864,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Others,million litres,2020.0,31-12-2020,8.0,10692.3234,10692323400.0
8865,Asia Pacific,Alcoholic Drinks,Standard Lager,3.0,Total Volume,Others,million litres,2021.0,31-12-2021,9.0,10345.67058,10345670580.0
8866,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,China Resources Holdings Co Ltd,million litres,2019.0,31-12-2019,7.0,11651.57069,11651570690.0
8867,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,China Resources Holdings Co Ltd,million litres,2020.0,31-12-2020,8.0,11715.00072,11715000720.0
8868,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,China Resources Holdings Co Ltd,million litres,2021.0,31-12-2021,9.0,11889.37032,11889370320.0
8869,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Anheuser-Busch InBev NV,million litres,2016.0,31-12-2016,4.0,5878.642317,5878642317.0
8870,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Anheuser-Busch InBev NV,million litres,2017.0,31-12-2017,5.0,6781.422195,6781422195.0
8871,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Anheuser-Busch InBev NV,million litres,2018.0,31-12-2018,6.0,8559.106714,8559106714.0
8872,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Anheuser-Busch InBev NV,million litres,2019.0,31-12-2019,7.0,8861.905738,8861905738.0
8873,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Anheuser-Busch InBev NV,million litres,2020.0,31-12-2020,8.0,9229.739871,9229739871.0
8874,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Anheuser-Busch InBev NV,million litres,2021.0,31-12-2021,9.0,9228.807374,9228807374.0
8875,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Tsingtao Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,7812.193473,7812193473.0
8876,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Tsingtao Brewery Co Ltd,million litres,2017.0,31-12-2017,5.0,8589.312568,8589312567.999999
8877,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Tsingtao Brewery Co Ltd,million litres,2018.0,31-12-2018,6.0,9030.745762,9030745762.0
8878,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Tsingtao Brewery Co Ltd,million litres,2019.0,31-12-2019,7.0,8450.234718,8450234718.0
8879,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Tsingtao Brewery Co Ltd,million litres,2020.0,31-12-2020,8.0,7924.104883,7924104883.0
8880,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Tsingtao Brewery Co Ltd,million litres,2021.0,31-12-2021,9.0,8039.337341,8039337341.0
8881,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2016.0,31-12-2016,4.0,5373.662858,5373662858.0
8882,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2017.0,31-12-2017,5.0,5685.392626,5685392626.0
8883,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2018.0,31-12-2018,6.0,5327.912847,5327912847.0
8884,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2019.0,31-12-2019,7.0,4837.773854,4837773854.0
8885,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2020.0,31-12-2020,8.0,4493.505462,4493505462.0
8886,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Beijing Yanjing Brewery Co Ltd,million litres,2021.0,31-12-2021,9.0,4684.668474,4684668474.0
8887,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Carlsberg A/S,million litres,2016.0,31-12-2016,4.0,1782.201536,1782201536.0
8888,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Carlsberg A/S,million litres,2017.0,31-12-2017,5.0,3505.659331,3505659331.0
8889,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Carlsberg A/S,million litres,2018.0,31-12-2018,6.0,3373.557674,3373557674.0
8890,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Carlsberg A/S,million litres,2019.0,31-12-2019,7.0,3428.776623,3428776623.0
8891,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Carlsberg A/S,million litres,2020.0,31-12-2020,8.0,3400.307949,3400307949.0
8892,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Carlsberg A/S,million litres,2021.0,31-12-2021,9.0,3593.658191,3593658191.0
8893,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,San Miguel Corp,million litres,2016.0,31-12-2016,4.0,1540.012447,1540012447.0
8894,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,San Miguel Corp,million litres,2017.0,31-12-2017,5.0,1572.787923,1572787923.0
8895,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,San Miguel Corp,million litres,2018.0,31-12-2018,6.0,1625.461969,1625461969.0
8896,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,San Miguel Corp,million litres,2019.0,31-12-2019,7.0,1654.954394,1654954394.0
8897,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,San Miguel Corp,million litres,2020.0,31-12-2020,8.0,1905.209262,1905209262.0
8898,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,San Miguel Corp,million litres,2021.0,31-12-2021,9.0,2168.5204,2168520400.0
8899,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2016.0,31-12-2016,4.0,2348.758616,2348758616.0
8900,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2017.0,31-12-2017,5.0,2149.247869,2149247869.0
8901,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2018.0,31-12-2018,6.0,2123.354091,2123354091.0000002
8902,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2019.0,31-12-2019,7.0,2085.950534,2085950534.0
8903,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2020.0,31-12-2020,8.0,2100.578551,2100578551.0
8904,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Asahi Group Holdings Ltd,million litres,2021.0,31-12-2021,9.0,2100.03029,2100030290.0000002
8905,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Heineken NV,million litres,2016.0,31-12-2016,4.0,1339.168745,1339168745.0
8906,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Heineken NV,million litres,2017.0,31-12-2017,5.0,1447.30284,1447302840.0
8907,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Heineken NV,million litres,2018.0,31-12-2018,6.0,1526.444266,1526444266.0
8908,Asia Pacific,Alcoholic Drinks,Lager,2.0,Total Volume,Heineken NV,million litres,2019.0,31-12-2019,7.0,1538.025338,1538025338.0
