Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume 
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2008,"Wednesday, 31 December 2008","321,9661788"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2009,"Thursday, 31 December 2009","367,4244485"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2010,"Friday, 31 December 2010","422,5856128"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2011,"Saturday, 31 December 2011","475,9831206"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2012,"Monday, 31 December 2012","492,9396474"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2013,"Tuesday, 31 December 2013","495,2829573"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2014,"Wednesday, 31 December 2014","520,5480765"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2015,"Thursday, 31 December 2015","505,2642036"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2016,"Saturday, 31 December 2016","482,6211314"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2017,"Sunday, 31 December 2017","463,656942"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2018,"Monday, 31 December 2018","461,9368416"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2019,"Tuesday, 31 December 2019","495,2744492"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2020,"Thursday, 31 December 2020","539,7366338"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2021,"Friday, 31 December 2021","575,1573955"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2007,"Monday, 31 December 2007","3471,888883"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2008,"Wednesday, 31 December 2008","3457,012057"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2009,"Thursday, 31 December 2009","3581,659532"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2010,"Friday, 31 December 2010","3647,680331"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2011,"Saturday, 31 December 2011","3713,513899"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2012,"Monday, 31 December 2012","3718,967527"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2013,"Tuesday, 31 December 2013","3666,893023"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2014,"Wednesday, 31 December 2014","3717,078539"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2015,"Thursday, 31 December 2015","3714,398348"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2016,"Saturday, 31 December 2016","3640,999192"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2017,"Sunday, 31 December 2017","3592,042503"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2018,"Monday, 31 December 2018","3597,703888"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2019,"Tuesday, 31 December 2019","3582,017492"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2020,"Thursday, 31 December 2020","3598,593823"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Hypermarkets,3,million litres,2021,"Friday, 31 December 2021","3621,056657"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007,"Monday, 31 December 2007","2465,540527"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008,"Wednesday, 31 December 2008","2597,874988"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009,"Thursday, 31 December 2009","2811,688689"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010,"Friday, 31 December 2010","3063,892449"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011,"Saturday, 31 December 2011","3343,73437"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012,"Monday, 31 December 2012","3370,151338"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013,"Tuesday, 31 December 2013","3379,832452"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014,"Wednesday, 31 December 2014","3635,480446"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015,"Thursday, 31 December 2015","3687,296117"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016,"Saturday, 31 December 2016","3504,166547"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017,"Sunday, 31 December 2017","3077,824396"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018,"Monday, 31 December 2018","2561,949413"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019,"Tuesday, 31 December 2019","2473,717026"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020,"Thursday, 31 December 2020","2513,241278"
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021,"Friday, 31 December 2021","2553,409742"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020,"Thursday, 31 December 2020","1,069247749"
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021,"Friday, 31 December 2021","1,090563705"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007,"Monday, 31 December 2007","4123,400721"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008,"Wednesday, 31 December 2008","4277,399659"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009,"Thursday, 31 December 2009","4344,593517"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010,"Friday, 31 December 2010","4359,504233"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011,"Saturday, 31 December 2011","4695,272502"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012,"Monday, 31 December 2012","4456,499649"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013,"Tuesday, 31 December 2013","3911,904683"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014,"Wednesday, 31 December 2014","3663,383059"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015,"Thursday, 31 December 2015","3501,367462"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016,"Saturday, 31 December 2016","3219,037881"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017,"Sunday, 31 December 2017","2956,855876"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018,"Monday, 31 December 2018","2603,103019"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019,"Tuesday, 31 December 2019","2128,965949"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020,"Thursday, 31 December 2020","2015,475251"
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021,"Friday, 31 December 2021","1944,35941"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007,"Monday, 31 December 2007","941,1801262"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008,"Wednesday, 31 December 2008","961,7949474"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009,"Thursday, 31 December 2009","1003,747164"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010,"Friday, 31 December 2010","855,5869708"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011,"Saturday, 31 December 2011","964,4626771"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012,"Monday, 31 December 2012","1088,383748"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013,"Tuesday, 31 December 2013","957,0944414"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014,"Wednesday, 31 December 2014","1076,451313"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015,"Thursday, 31 December 2015","1115,149981"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016,"Saturday, 31 December 2016","1101,379298"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017,"Sunday, 31 December 2017","1037,679515"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018,"Monday, 31 December 2018","1036,549105"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019,"Tuesday, 31 December 2019","1023,234005"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020,"Thursday, 31 December 2020","957,9313468"
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021,"Friday, 31 December 2021","1002,123428"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007,"Monday, 31 December 2007","780,5810557"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008,"Wednesday, 31 December 2008","711,3607801"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009,"Thursday, 31 December 2009","769,2599511"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010,"Friday, 31 December 2010","870,1180463"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011,"Saturday, 31 December 2011","869,8052137"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012,"Monday, 31 December 2012","967,5162112"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013,"Tuesday, 31 December 2013","1235,333023"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014,"Wednesday, 31 December 2014","1201,388186"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015,"Thursday, 31 December 2015","1284,518491"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016,"Saturday, 31 December 2016","1312,175089"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017,"Sunday, 31 December 2017","1402,8708"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018,"Monday, 31 December 2018","1446,685911"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019,"Tuesday, 31 December 2019","1531,362599"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020,"Thursday, 31 December 2020","1651,591453"
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021,"Friday, 31 December 2021","1755,115101"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007,"Monday, 31 December 2007","379,4242978"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008,"Wednesday, 31 December 2008","461,2401184"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009,"Thursday, 31 December 2009","472,2862494"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010,"Friday, 31 December 2010","587,9164806"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011,"Saturday, 31 December 2011","580,3030552"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012,"Monday, 31 December 2012","555,0829565"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013,"Tuesday, 31 December 2013","463,1763283"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014,"Wednesday, 31 December 2014","375,4676052"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015,"Thursday, 31 December 2015","389,8974908"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016,"Saturday, 31 December 2016","414,8358141"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017,"Sunday, 31 December 2017","442,6124625"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018,"Monday, 31 December 2018","484,5639246"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019,"Tuesday, 31 December 2019","508,8296935"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020,"Thursday, 31 December 2020","547,3056185"
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021,"Friday, 31 December 2021","517,8899734"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2007,"Monday, 31 December 2007","274,8668732"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2008,"Wednesday, 31 December 2008","259,9962801"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2009,"Thursday, 31 December 2009","272,073606"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2010,"Friday, 31 December 2010","303,4172067"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2011,"Saturday, 31 December 2011","263,2271745"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2012,"Monday, 31 December 2012","257,7552407"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2013,"Tuesday, 31 December 2013","237,567344"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2014,"Wednesday, 31 December 2014","238,3130419"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2015,"Thursday, 31 December 2015","235,7881704"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2016,"Saturday, 31 December 2016","234,2001237"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2017,"Sunday, 31 December 2017","228,0603171"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2018,"Monday, 31 December 2018","224,1549997"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2019,"Tuesday, 31 December 2019","224,6598554"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2020,"Thursday, 31 December 2020","222,1009716"
7,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Other Grocery Retailers,3,million litres,2021,"Friday, 31 December 2021","219,7403424"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","6,63E-08"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","6,68E-09"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","1,00E-08"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","5,36E-09"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","6,75E-10"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","1,08E-07"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","1,80E-07"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","5,28E-08"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","2,54E-07"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","8,29E-06"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","8,54E-05"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","6,28E-08"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","2,19E-06"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","0,00095071"
1,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","0,001032465"
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","0,132514289"
2,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","0,205874225"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","0,130133614"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","0,227592787"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","0,576927512"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","0,755940362"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","0,752370291"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","0,371217394"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","0,388490396"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","1,54728952"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","3,175032276"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","2,570070793"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","3,090415132"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","3,875167276"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","5,389057083"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","7,026601614"
3,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","6,199557626"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","2,58940821"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","2,712334809"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","2,87491492"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","3,00317619"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","3,351543757"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","3,480081682"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","3,634304864"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","3,670707577"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","3,862749335"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2016,"Saturday, 31 December 2016","3,969708211"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2017,"Sunday, 31 December 2017","3,74815347"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2018,"Monday, 31 December 2018","3,780032136"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2019,"Tuesday, 31 December 2019","3,798938755"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2020,"Thursday, 31 December 2020","3,782673387"
4,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2021,"Friday, 31 December 2021","3,855657896"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2007,"Monday, 31 December 2007","5,334188357"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2008,"Wednesday, 31 December 2008","4,988193138"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2009,"Thursday, 31 December 2009","4,824642775"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2010,"Friday, 31 December 2010","4,67422187"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2011,"Saturday, 31 December 2011","4,271553141"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2012,"Monday, 31 December 2012","4,250346889"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2013,"Tuesday, 31 December 2013","5,045862463"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2014,"Wednesday, 31 December 2014","5,460416558"
5,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Other Grocery Retailers,3,000 litres,2015,"Thursday, 31 December 2015","6,1342283"
